Apple,DryMatter,430,434,438,442,446,450,454,458,462,466,470,474,478,482,486,490,494,498,502,506,510,514,518,522,526,530,534,538,542,546,550,554,558,562,566,570,574,578,582,586,590,594,598,602,606,610,614,618,622,626,630,634,638,642,646,650,654,658,662,666,670,674,678,682,686,690,694,698,702,706,710,714,718,722,726,730,734,738,742,746,750,754,758,762,766,770,774,778,782,786,790,794,798,802,806,810,814,818,822,826,830,834,838,842,846,850,854,858,862,866,870,874,878,882,886,890,894,898,902,906,910,914,918,922,926,930,934,938,942,946,950,954,958,962,966,970,974,978,982,986,990
A63,0.165656063,0.026100375,0.026768115,0.027436222,0.03079641,0.034999102,0.039389844,0.043746676,0.048008121,0.046021859,0.043330617,0.041989322,0.041378394,0.040725993,0.039548519,0.03837523,0.038508537,0.039726114,0.040910348,0.041693026,0.042482669,0.043718448,0.045466964,0.047215459,0.049367764,0.052406813,0.055442768,0.059093232,0.062806171,0.065118326,0.065115237,0.06699157,0.073967656,0.080944183,0.080039553,0.076819874,0.084143549,0.097305178,0.111897744,0.131200359,0.150502878,0.171809214,0.194301453,0.216996455,0.244185244,0.271725166,0.297032185,0.318385628,0.339976062,0.365873708,0.392056172,0.410950131,0.421501527,0.43104356,0.437590624,0.44413707,0.443878463,0.438573253,0.432856853,0.413837253,0.392971998,0.375907397,0.37848928,0.381859253,0.428865686,0.486846097,0.548209048,0.611230284,0.668368009,0.696909938,0.724926302,0.740781429,0.754302974,0.767726386,0.770645528,0.770999138,0.77128562,0.770946686,0.770434573,0.768178235,0.765830775,0.764019772,0.763733419,0.763447548,0.7644986,0.766659645,0.76893185,0.771198919,0.773440442,0.77276739,0.772174825,0.774050217,0.77592749,0.777822452,0.780003858,0.782186615,0.784236892,0.785210072,0.786001804,0.782629951,0.778640791,0.77485411,0.771239976,0.767625142,0.766124941,0.766184292,0.766091708,0.765065385,0.763900504,0.763432596,0.763338719,0.766208084,0.77055001,0.769506361,0.756574922,0.743534938,0.727409526,0.710572058,0.711394382,0.718143482,0.724890835,0.718064575,0.699749394,0.691441458,0.685731132,0.679697713,0.667860632,0.654998156,0.639554351,0.623551115,0.607547955,0.593446078,0.585078195,0.57664808,0.56698625,0.557238062,0.553274383,0.556616923,0.559959066,0.560493616,0.550697918,0.54261218
A64,0.160791162,0.049445032,0.049738184,0.050031283,0.053180847,0.057212013,0.061902711,0.067604558,0.073214895,0.07259542,0.071253349,0.069706983,0.067991326,0.06628163,0.066172128,0.066214556,0.069622159,0.076577763,0.083497552,0.090133907,0.09676431,0.10345266,0.110201045,0.116949494,0.12351152,0.129486438,0.135455964,0.141657356,0.147861111,0.152879739,0.155999564,0.161008137,0.171075261,0.181142414,0.186967113,0.191584388,0.204346653,0.221467327,0.23923756,0.25882997,0.278422212,0.29797458,0.317352069,0.336803072,0.356289335,0.375741121,0.392723915,0.405478431,0.418453358,0.436282979,0.454509275,0.467214948,0.473774097,0.479362512,0.4825053,0.485647176,0.483351404,0.477110732,0.470487982,0.452333341,0.432649239,0.416804017,0.42010517,0.424170511,0.468008582,0.521501252,0.578447201,0.636850051,0.68964582,0.716832604,0.743541628,0.758222559,0.770695732,0.78305419,0.784865314,0.784206475,0.783502356,0.782293211,0.780940124,0.778374539,0.775807302,0.773735958,0.773109348,0.772483208,0.773063093,0.774656144,0.776589359,0.778903982,0.781187667,0.780551587,0.779902699,0.781648444,0.783393942,0.785209826,0.787482086,0.789755985,0.791798081,0.792276271,0.792574283,0.78885583,0.784583689,0.780639767,0.777055218,0.773470699,0.77180763,0.771607382,0.771451847,0.770474817,0.769341896,0.768778463,0.768616881,0.771362076,0.775404505,0.773956046,0.760721717,0.747350224,0.730582725,0.713264834,0.714545515,0.721687844,0.728821485,0.721141619,0.701846168,0.693055118,0.686746811,0.680119373,0.667768135,0.654415172,0.638727829,0.622591104,0.606453674,0.591977548,0.582806962,0.573602313,0.563084655,0.552391186,0.548191968,0.552046491,0.555900574,0.556661183,0.546223189,0.537723672
A65,0.165140875,0.028035095,0.02855764,0.029079009,0.032219254,0.036159275,0.040168806,0.043925081,0.047579256,0.045576806,0.042983025,0.041679892,0.041067932,0.040393599,0.038879748,0.037358826,0.036982881,0.037389663,0.037755562,0.037777251,0.037838087,0.03855728,0.040001868,0.041446972,0.043448229,0.046590073,0.049742253,0.053583147,0.057462806,0.059943092,0.060164332,0.062409555,0.069807701,0.077202185,0.076450074,0.073298189,0.080894227,0.094220758,0.109090803,0.128692012,0.148293376,0.169697429,0.192132653,0.21477372,0.242616584,0.270938851,0.296632747,0.318133638,0.339813035,0.365418527,0.391372734,0.409720386,0.41965132,0.427722256,0.431264274,0.434805167,0.431539284,0.423273209,0.414524113,0.392751881,0.369302959,0.350346248,0.352053136,0.354707821,0.403765761,0.463667083,0.529699042,0.598906812,0.661397914,0.693351299,0.724703228,0.742377212,0.757637144,0.772747088,0.776084348,0.776740715,0.777263245,0.776686486,0.775946657,0.773607911,0.771194765,0.769310079,0.76892104,0.768531687,0.76922444,0.770765146,0.772586673,0.774811841,0.77699666,0.775952281,0.775037709,0.776961482,0.778885338,0.780823858,0.782986164,0.78515489,0.78712404,0.787956528,0.788603045,0.785093688,0.780930753,0.776910147,0.773127113,0.769347205,0.767655831,0.767558708,0.767750315,0.767077144,0.766161986,0.765161595,0.764552364,0.76706015,0.771057198,0.769745124,0.756923877,0.743950563,0.727695778,0.710945886,0.712231479,0.71938537,0.726507256,0.719456791,0.700975397,0.693010312,0.687576594,0.681637302,0.669249368,0.655874482,0.640210483,0.624015378,0.607820504,0.593582494,0.585056654,0.576423148,0.56653135,0.556457683,0.552631692,0.556423249,0.560214861,0.560964163,0.550771156,0.542345752
A66,0.172141707,0.029448378,0.029642933,0.029836775,0.033006269,0.037030412,0.041186852,0.045385957,0.049473546,0.04749017,0.044857911,0.043566423,0.042895343,0.042152809,0.040697412,0.039270989,0.038933642,0.039545781,0.040106435,0.040077966,0.040055991,0.040856147,0.042515457,0.044176008,0.046340584,0.049386744,0.052439866,0.056471216,0.060562423,0.063270328,0.063772724,0.06647864,0.074785643,0.083092294,0.083658134,0.082061857,0.091956594,0.107964077,0.125769002,0.148900651,0.172031825,0.197284439,0.223550465,0.249997407,0.280036919,0.310322718,0.337101466,0.357983699,0.379002234,0.402395593,0.42599902,0.441156544,0.447225304,0.451178883,0.45001046,0.448843042,0.441019007,0.428340487,0.415222876,0.390097939,0.363501375,0.341501935,0.341517749,0.34242644,0.391949874,0.452990859,0.521202766,0.59365369,0.659362925,0.693076487,0.726225455,0.745048281,0.761157987,0.777126315,0.780805475,0.78167044,0.782431682,0.781859654,0.781078869,0.778503099,0.775847498,0.773776255,0.773286016,0.772796418,0.77334745,0.774748241,0.776434642,0.778550926,0.780642324,0.779485912,0.778442725,0.780320902,0.782200337,0.784077304,0.786135639,0.788194702,0.790080752,0.790692872,0.7911294,0.787673148,0.783635192,0.779811186,0.77623937,0.77266977,0.770942725,0.770627622,0.770782859,0.770445378,0.769883281,0.768926902,0.76828082,0.770886827,0.775218619,0.774116829,0.760913046,0.74759402,0.731194588,0.714091976,0.715348552,0.722789226,0.730221739,0.723188688,0.704175654,0.696365837,0.691204243,0.685619824,0.673383346,0.660181404,0.644527518,0.628206605,0.61188579,0.597491205,0.589053881,0.580552943,0.570684228,0.56066714,0.556686432,0.560155991,0.563625717,0.564269373,0.554836001,0.547046496
A67,0.164426871,0.024592066,0.025147227,0.025701672,0.028958667,0.033069173,0.037204915,0.041089144,0.044925865,0.042990396,0.040335324,0.039148093,0.038836127,0.038483137,0.037123775,0.035730894,0.035261222,0.035563002,0.035846355,0.0357673,0.035710426,0.036255075,0.037515565,0.038775911,0.04055836,0.043482934,0.046415431,0.04995535,0.053527993,0.055666606,0.055382621,0.056977374,0.063798544,0.070620576,0.068832162,0.064289811,0.070496898,0.082895664,0.096810399,0.115882418,0.134953717,0.15584462,0.177729741,0.199750311,0.227764085,0.256360553,0.28288892,0.305896182,0.329031894,0.356289347,0.383933476,0.403634071,0.413714737,0.422467447,0.427783324,0.433099241,0.431868855,0.425264138,0.418405155,0.398501137,0.376607601,0.358342943,0.361282191,0.364759977,0.413654966,0.475078479,0.539508247,0.605821077,0.666821211,0.696652829,0.7259785,0.743001591,0.757311124,0.771579752,0.775066004,0.775644738,0.776191732,0.775546404,0.77474215,0.772538552,0.770300907,0.768525078,0.768211597,0.767900111,0.768705866,0.770472715,0.772466474,0.77483214,0.777188197,0.776720773,0.776071717,0.777950789,0.779830616,0.781755824,0.784052198,0.786353088,0.788478651,0.789158134,0.789713046,0.78641637,0.782480447,0.778792597,0.77539646,0.772000609,0.7703099,0.770025946,0.770019212,0.769626082,0.769093368,0.768307389,0.767764238,0.770053912,0.774214569,0.773556298,0.760114001,0.746592652,0.730120397,0.712458187,0.713013238,0.720565004,0.728116309,0.722065586,0.702357374,0.693689917,0.688293697,0.682713129,0.670879346,0.657774034,0.642448331,0.626611402,0.610774917,0.596597405,0.588614622,0.580623688,0.570908262,0.560873893,0.556557353,0.560632623,0.564708126,0.566231709,0.55632896,0.547741083
A68,0.150097339,0.0364599,0.03687273,0.037285258,0.040280653,0.044039138,0.048074203,0.052286037,0.056414052,0.054546458,0.052031638,0.050553449,0.049687167,0.048780331,0.04746738,0.046142041,0.046523216,0.048333244,0.050106301,0.051461403,0.052820799,0.054640645,0.057023987,0.05940767,0.062156412,0.065685124,0.069228847,0.073673129,0.078180338,0.081335932,0.082346457,0.085502429,0.094163404,0.102825971,0.104435434,0.103952324,0.114436739,0.130843824,0.148697418,0.171030688,0.19336391,0.217345549,0.242206196,0.267236522,0.296540127,0.32622923,0.353182073,0.375592915,0.398141691,0.423724127,0.449549575,0.468217039,0.478824388,0.487776563,0.492613998,0.497450605,0.495630317,0.488886294,0.481716116,0.46120564,0.438929947,0.420749908,0.422672318,0.425364228,0.471760012,0.528718482,0.587271106,0.646249877,0.699450709,0.725086178,0.750256274,0.763722304,0.774981489,0.786137417,0.787290027,0.786097855,0.784973079,0.783918328,0.782736504,0.779905702,0.776975896,0.774644035,0.7741565,0.77366928,0.77417242,0.775535492,0.777327663,0.779697503,0.782042493,0.781109107,0.780158047,0.781834394,0.783510708,0.785269278,0.787677996,0.79009648,0.792249541,0.792628986,0.792850785,0.7894703,0.785571091,0.781845573,0.778214253,0.774582824,0.772751757,0.772404822,0.77239866,0.771688629,0.770755424,0.770069008,0.769748309,0.772345715,0.776327395,0.774898109,0.76167469,0.748345241,0.731890162,0.714674541,0.715869787,0.723165388,0.730451271,0.723117633,0.703774837,0.695517611,0.68992414,0.683895258,0.671439543,0.657924929,0.642305959,0.626239653,0.610173219,0.595898058,0.587212671,0.578449527,0.568336862,0.557957822,0.554032608,0.558161771,0.562290676,0.563186644,0.552629848,0.543931453
A69,0.157130789,0.027328193,0.027926851,0.028525056,0.031747374,0.035760699,0.039838508,0.043943386,0.047969917,0.046391088,0.044099803,0.042764163,0.041867023,0.040912686,0.039896008,0.038939756,0.039596844,0.041920641,0.044205339,0.045942815,0.047669758,0.049984948,0.052934721,0.055883605,0.059090508,0.062704006,0.066324222,0.070548118,0.074827353,0.077718911,0.078308325,0.080824908,0.088672702,0.096520333,0.097247154,0.095813964,0.104868793,0.119827641,0.136114078,0.156696971,0.177281199,0.199316054,0.222007767,0.244893077,0.271773292,0.299032253,0.32388931,0.344699731,0.365708461,0.391379173,0.417488636,0.436437885,0.447210319,0.456685941,0.463424932,0.470164929,0.471025164,0.467193471,0.463005662,0.446817107,0.428776498,0.414282943,0.418238298,0.422986049,0.466887739,0.52088971,0.57736872,0.633964073,0.685318582,0.711238468,0.736617138,0.751034098,0.763375516,0.775601025,0.777767068,0.777463279,0.777107892,0.776201108,0.77513151,0.772781915,0.770440546,0.76859737,0.768399282,0.76820512,0.769151414,0.771072422,0.7732714,0.775819137,0.778351587,0.77769861,0.776863266,0.778678563,0.780494195,0.782343292,0.784730165,0.787139566,0.78937249,0.789945702,0.790339743,0.78686056,0.782767401,0.778890975,0.775222779,0.771555168,0.769710068,0.769422259,0.76943753,0.768763363,0.767896452,0.767076462,0.766659377,0.769351209,0.773688224,0.772873742,0.759580763,0.746153279,0.729636615,0.712192573,0.712941054,0.720537322,0.728129957,0.721855483,0.702783303,0.694298677,0.688726051,0.682852583,0.670676303,0.657253443,0.641428575,0.624977592,0.608526451,0.593821958,0.585330343,0.57685548,0.56740027,0.55775993,0.553721566,0.557413208,0.561104871,0.562010693,0.551474559,0.542568731
A70,0.152280566,0.015803857,0.016441168,0.017071668,0.020215434,0.024210162,0.027889101,0.030766246,0.033602899,0.031509283,0.028610615,0.027302289,0.026990269,0.02663435,0.025437256,0.024256764,0.023849958,0.02421169,0.024541076,0.024314453,0.024099311,0.02461964,0.026049674,0.027480192,0.029361231,0.032180876,0.035002857,0.038513838,0.042092082,0.044262896,0.043836495,0.045003644,0.051327883,0.057652739,0.055384976,0.050258718,0.054968619,0.065738213,0.077789024,0.094704362,0.111619413,0.130186898,0.149637253,0.169237867,0.195535082,0.222569714,0.248882812,0.273746395,0.298792663,0.330489212,0.362912951,0.389431881,0.408285202,0.42724663,0.446363804,0.465481093,0.479737315,0.489564587,0.499231175,0.499374117,0.497625355,0.497584203,0.509110571,0.521093496,0.555022005,0.596223192,0.636192551,0.674388785,0.709762088,0.727371359,0.744489616,0.754941848,0.763768238,0.772560127,0.773592841,0.772255761,0.770959478,0.769850772,0.768671664,0.766906497,0.765246057,0.764025013,0.764648691,0.765278227,0.766758571,0.769030801,0.771462193,0.773893868,0.776317837,0.775835809,0.775039618,0.77699693,0.77896061,0.780983087,0.783447894,0.785924574,0.78821471,0.788996151,0.789638141,0.786457684,0.782491634,0.778724807,0.775300247,0.771875919,0.770078662,0.76984799,0.76971027,0.768878461,0.767961435,0.767539087,0.767548016,0.770022758,0.774028677,0.773660301,0.760560673,0.7472275,0.731453775,0.71458093,0.714419126,0.721974099,0.729528793,0.724800985,0.705948562,0.697134344,0.691863609,0.686359043,0.674685116,0.661429098,0.64540232,0.628458327,0.611515016,0.596192153,0.587538331,0.578925226,0.569088599,0.559049819,0.5544182,0.55864189,0.562864047,0.564702227,0.55389842,0.544138086
A71,0.135289879,0.019381389,0.019916531,0.020448015,0.02337864,0.027191229,0.03092225,0.034199447,0.037438493,0.035376629,0.032476448,0.031129019,0.030819531,0.030490664,0.029384422,0.028287635,0.028398128,0.029637532,0.030862446,0.031626007,0.032397766,0.033680272,0.035625919,0.037572129,0.039903722,0.043188922,0.046475783,0.050413094,0.054424438,0.057088732,0.05722477,0.059015468,0.066148081,0.073280996,0.072365248,0.068620318,0.074917818,0.087479466,0.101157159,0.119134187,0.137110534,0.156142261,0.175734897,0.195432252,0.221468911,0.248207609,0.27435781,0.299560291,0.324882598,0.356510263,0.388821169,0.41537985,0.434116006,0.453243181,0.473881598,0.494520058,0.510102847,0.520952206,0.531642232,0.53273191,0.531808977,0.532229029,0.542932265,0.554104533,0.585554349,0.624537271,0.660233693,0.692300538,0.722119697,0.736202827,0.749780538,0.757828838,0.764380395,0.770899179,0.770965178,0.768977207,0.767104425,0.765790674,0.764433866,0.762564379,0.76077271,0.759464803,0.760112782,0.760766358,0.762337815,0.76485052,0.767604199,0.77056257,0.773509156,0.773041171,0.772216301,0.774286215,0.776362928,0.778468808,0.781065861,0.783674678,0.78613116,0.787118955,0.787979774,0.784796399,0.780781958,0.776944335,0.773295448,0.769645992,0.767930343,0.768087142,0.768112782,0.766971605,0.765767062,0.765280166,0.76529317,0.767667466,0.771648014,0.771424368,0.758495321,0.745357287,0.729134577,0.711557702,0.711227142,0.718850881,0.726468682,0.721407602,0.701801086,0.692613555,0.686970024,0.68109697,0.669320295,0.656132811,0.640154263,0.623155588,0.606156005,0.59067439,0.581779867,0.57298186,0.563255967,0.553362577,0.54869003,0.552782703,0.556875361,0.558555762,0.547459404,0.537482865
A72,0.143580535,0.054702598,0.055025802,0.055347535,0.057949959,0.061203578,0.065574741,0.071661523,0.077569822,0.076865985,0.07555794,0.074027846,0.072362486,0.070706037,0.070483221,0.070348544,0.074391206,0.081998524,0.089567078,0.097166592,0.104770234,0.112594934,0.120580773,0.12856711,0.135846255,0.142009358,0.148169137,0.15448328,0.16082239,0.165624287,0.168347298,0.173191966,0.182954104,0.192705283,0.198001618,0.20223871,0.215536118,0.23314586,0.251592749,0.27207876,0.29256473,0.313558577,0.334712535,0.356131756,0.379461448,0.402839999,0.423441116,0.440121709,0.457090107,0.476934114,0.496918317,0.510341304,0.517583415,0.522979133,0.524822231,0.52666542,0.523127832,0.516407363,0.508958607,0.489207942,0.468234799,0.452150365,0.454218128,0.457735919,0.502344344,0.554541027,0.609667462,0.664804832,0.71283764,0.737250282,0.761086763,0.773519745,0.784378621,0.794915113,0.795449951,0.794285726,0.793074525,0.791791711,0.790315749,0.787314178,0.784259784,0.782023124,0.781655827,0.781288317,0.781764592,0.782847958,0.784566011,0.787171595,0.789687782,0.788368835,0.787422663,0.789094967,0.790766637,0.792563963,0.794949594,0.797345957,0.799375457,0.799833695,0.800004889,0.796037553,0.791660625,0.787696903,0.784374341,0.781061373,0.779464553,0.778744803,0.778839361,0.778777012,0.778278349,0.777227712,0.776417058,0.779628995,0.78426229,0.781816801,0.768315439,0.754637582,0.73758053,0.720840837,0.723843079,0.731535845,0.739117512,0.729834489,0.710642277,0.702790795,0.697053869,0.690595401,0.677906471,0.664500813,0.648575539,0.632230242,0.615884686,0.601989841,0.593761757,0.585383763,0.575638277,0.565688799,0.562865512,0.566831212,0.570796195,0.570933535,0.560509219,0.552552199
A73,0.146117644,0.025446749,0.026302939,0.027159406,0.030462552,0.034451833,0.038333338,0.041797223,0.045133778,0.043078305,0.040507903,0.039348099,0.038899592,0.038384762,0.037025677,0.03566276,0.035540489,0.036326213,0.037062426,0.037309239,0.037568739,0.038596974,0.040381947,0.042168198,0.044513941,0.047850406,0.051191439,0.055122372,0.059086637,0.061484121,0.061576892,0.063730018,0.070751927,0.077772936,0.076215613,0.072515762,0.079502785,0.091769731,0.10583241,0.124579797,0.14332704,0.164309272,0.186497545,0.209055465,0.238112738,0.267536059,0.294956348,0.319590531,0.344582731,0.374990397,0.405701284,0.428380106,0.443217872,0.457141316,0.468938012,0.480734414,0.486079695,0.487285038,0.487903876,0.475655796,0.461980997,0.451943003,0.456985241,0.462942248,0.506281531,0.557292182,0.608118713,0.657991446,0.702007501,0.723481002,0.744570297,0.756016786,0.76592938,0.775670665,0.776353748,0.775312923,0.774354561,0.77362134,0.772724122,0.770373693,0.767986404,0.766304962,0.7662778,0.766251757,0.767378667,0.76941723,0.771836617,0.774705414,0.77751975,0.776596887,0.775843709,0.777900976,0.779957464,0.782085869,0.784669002,0.787258198,0.789564701,0.790389342,0.790985677,0.787396655,0.783309454,0.77943227,0.775837142,0.772245788,0.770708507,0.770509754,0.770709396,0.770316986,0.769602989,0.768592898,0.767848109,0.770875267,0.775409339,0.773431405,0.760039516,0.746481376,0.729267473,0.711917681,0.714597768,0.722544691,0.7304586,0.722236372,0.703446605,0.695713643,0.690201138,0.684091601,0.671736554,0.658581394,0.642863671,0.626662557,0.610462277,0.596543391,0.588355588,0.58006312,0.570234358,0.560180948,0.556971729,0.560899432,0.564827811,0.565115979,0.555067632,0.547414728
A74,0.154477112,0.049740214,0.049693962,0.049647257,0.052115246,0.055393735,0.059352995,0.064606014,0.069804489,0.068943479,0.067254677,0.065630195,0.063982223,0.062335496,0.061795556,0.06143734,0.063808102,0.069297591,0.074773034,0.079621635,0.084439838,0.089620461,0.09522031,0.100820259,0.106378724,0.111670591,0.116972186,0.123211912,0.129497178,0.134588432,0.137723531,0.142930383,0.153986586,0.165042325,0.171750091,0.177044607,0.191878166,0.212171691,0.233304515,0.257230677,0.281154904,0.305038492,0.32856045,0.3521096,0.376256054,0.40042734,0.421800908,0.437830957,0.453921944,0.473220217,0.492873059,0.506510763,0.512850642,0.517990419,0.519719601,0.521448733,0.518021356,0.51040758,0.502563845,0.483044316,0.461732501,0.443793348,0.446055617,0.448855687,0.491517491,0.545680696,0.600983831,0.656541336,0.707550471,0.732023101,0.756003138,0.769464939,0.780587015,0.791667662,0.793091471,0.791819929,0.790601064,0.78899674,0.787272928,0.784636729,0.78201144,0.77986198,0.779415498,0.778969761,0.77951754,0.780969391,0.782796856,0.785289199,0.787773867,0.787133023,0.786138037,0.787834463,0.789530233,0.791284171,0.793532954,0.795800299,0.797831561,0.798010418,0.798060366,0.794230376,0.789748807,0.785724415,0.78234479,0.778964237,0.777126747,0.776632874,0.776575062,0.776225957,0.775733149,0.774880382,0.774328653,0.77654155,0.780440899,0.779564142,0.766153973,0.75263636,0.736071273,0.718311527,0.719084578,0.727070396,0.73505517,0.728618452,0.707954166,0.699073393,0.693522087,0.68773327,0.675629236,0.662320197,0.646459805,0.629846008,0.613232122,0.598255073,0.589541145,0.580829072,0.571545674,0.562126035,0.558220658,0.562344867,0.566470011,0.567986087,0.557946574,0.54935503
A75,0.14401121,0.031467439,0.031347191,0.031225403,0.033991107,0.037544172,0.041262789,0.045126247,0.048866718,0.047281144,0.045170147,0.043948928,0.043052048,0.042088138,0.04088811,0.039750399,0.040194036,0.042044096,0.043836331,0.045050472,0.046258411,0.048169263,0.050765162,0.0533611,0.056316303,0.059872125,0.063442044,0.067877283,0.072358566,0.075489089,0.076656281,0.079978952,0.088530964,0.097082663,0.098423576,0.097971735,0.107869352,0.123053514,0.139618575,0.15983369,0.180047861,0.201345974,0.223125481,0.245190821,0.271430739,0.297885288,0.322303443,0.343442757,0.364979486,0.391467867,0.418175565,0.437870985,0.450564803,0.463162212,0.47527041,0.487378956,0.493518808,0.495620779,0.497244005,0.487434943,0.476276312,0.468279438,0.475107399,0.482604069,0.522314521,0.569328106,0.61556766,0.660799239,0.701238081,0.721159869,0.740732414,0.751805105,0.761372808,0.770798417,0.771587426,0.770599522,0.769658022,0.768690265,0.767586127,0.765269626,0.762933115,0.761324392,0.761597022,0.761869241,0.763128366,0.765185419,0.767586375,0.770490529,0.773349083,0.772395934,0.77143355,0.773411271,0.775389144,0.777475928,0.780199121,0.78293587,0.785358118,0.786179463,0.786795892,0.783316059,0.77928037,0.77542638,0.771883747,0.768345229,0.766688693,0.766274759,0.76630643,0.765913641,0.765237202,0.76424379,0.76349608,0.766389919,0.770946083,0.769281718,0.755906393,0.742388898,0.725196837,0.707536386,0.709839848,0.717915585,0.725962507,0.718083423,0.698809785,0.690916859,0.685503561,0.679564972,0.667515709,0.654557984,0.638670556,0.622222611,0.605774608,0.591728786,0.583665123,0.575454512,0.565461336,0.555274467,0.551883765,0.556173652,0.560462532,0.561061772,0.549816666,0.540972553
A76,0.153678445,0.03442255,0.034621645,0.034820228,0.037392926,0.040754459,0.044577356,0.049209008,0.053800964,0.052349122,0.050090845,0.048599846,0.047468162,0.046312553,0.045333876,0.044462027,0.045432964,0.048471681,0.051495005,0.05386967,0.056224916,0.059085956,0.06252901,0.065972204,0.069639372,0.073700125,0.07776172,0.082517001,0.087324986,0.090977596,0.092618251,0.096189251,0.105368509,0.114547259,0.117708866,0.118898784,0.130044448,0.147084019,0.16523825,0.187342391,0.209446701,0.232285026,0.255432318,0.278658986,0.30548604,0.332639171,0.357609811,0.378390136,0.399269786,0.424558053,0.450275592,0.469650464,0.481054933,0.491463897,0.498607161,0.505751011,0.5077042,0.505198794,0.502507741,0.487918439,0.471288355,0.457497012,0.462387118,0.467750068,0.510002727,0.563442976,0.615637427,0.665982282,0.71239021,0.734079931,0.75530608,0.767017925,0.776528587,0.786019751,0.786785684,0.785059444,0.783366688,0.781678463,0.779916831,0.777611797,0.775354319,0.773525657,0.773238111,0.77295241,0.773749823,0.775565366,0.777613552,0.780036505,0.782455181,0.78161538,0.780513075,0.782244791,0.783978528,0.785779751,0.78811302,0.790469088,0.792585047,0.793051613,0.793410676,0.789824605,0.785502285,0.781585369,0.778273158,0.774962383,0.773117236,0.772679297,0.772580938,0.771962371,0.771232279,0.770595448,0.770368415,0.772792769,0.777001642,0.776581818,0.763028874,0.749355434,0.73262,0.714546533,0.715083457,0.723209985,0.731336035,0.725892659,0.706028801,0.696997436,0.69129063,0.685408432,0.673290059,0.659817164,0.643897151,0.627334121,0.61077058,0.59584006,0.587320903,0.578818272,0.569223704,0.559446307,0.555263535,0.559708327,0.564154022,0.566138794,0.555843838,0.546678741
A77,0.146478974,0.017920658,0.018307509,0.018686735,0.021500619,0.025181894,0.028877721,0.032368324,0.035826677,0.034071497,0.031419916,0.030029179,0.029515758,0.028977574,0.027890043,0.0268064,0.026583038,0.027211806,0.027824238,0.028076922,0.028352859,0.029256602,0.030983399,0.032710374,0.034808596,0.037785537,0.040760696,0.04439067,0.048095814,0.050533385,0.050531973,0.05220201,0.059372957,0.066545139,0.065550416,0.061644453,0.06761128,0.079988764,0.093496001,0.111588452,0.129680723,0.148855352,0.168579725,0.188416395,0.214797957,0.241980964,0.268328523,0.292954729,0.317703735,0.34828767,0.379552858,0.405134832,0.422812242,0.440595583,0.45849796,0.476398245,0.489266278,0.497133618,0.504889931,0.503428055,0.499912936,0.497845545,0.507999589,0.518687285,0.551924917,0.59402371,0.634163129,0.671879637,0.707285243,0.724501346,0.741063356,0.751216693,0.759503334,0.767775323,0.768856013,0.767416769,0.76603874,0.764835521,0.763573226,0.761725839,0.759912003,0.75851897,0.758995668,0.759483118,0.760866496,0.763217638,0.765742288,0.768338454,0.7709299,0.770586788,0.769749517,0.77173324,0.773728748,0.775756959,0.778192402,0.780645249,0.782932361,0.78370021,0.784349519,0.781108089,0.776985766,0.773094521,0.769380982,0.765666671,0.763860443,0.764196123,0.764389796,0.763164874,0.76185663,0.761301294,0.761287761,0.763564442,0.76758303,0.767721229,0.75476924,0.741538919,0.72508194,0.706892406,0.706245184,0.714568403,0.722892513,0.718962908,0.699363295,0.690143176,0.68486424,0.679415086,0.667786557,0.65444459,0.638739778,0.62209778,0.605455625,0.590246299,0.581794979,0.57342749,0.563689522,0.553753261,0.548955789,0.5533959,0.557834941,0.55996323,0.54850258,0.537924607
A78,0.148067636,0.034363183,0.034604738,0.034845662,0.037265526,0.040449711,0.044224272,0.048740456,0.0531931,0.051756568,0.049552434,0.047983899,0.04685931,0.045719708,0.044482581,0.043288153,0.044086532,0.046713453,0.049315858,0.051417106,0.053522389,0.055987695,0.058907705,0.061827252,0.065029403,0.068923063,0.072825262,0.077594334,0.082431052,0.086097014,0.087729663,0.091389533,0.10079979,0.110209419,0.113591587,0.114878234,0.126524921,0.144213551,0.163022148,0.185886626,0.208752287,0.23216358,0.255797456,0.279500412,0.30738624,0.335759443,0.362034518,0.384648195,0.407315075,0.433428634,0.459998674,0.480908872,0.494641894,0.507799562,0.520043685,0.532288316,0.539502858,0.542358924,0.544996698,0.536679377,0.52648235,0.518771363,0.52580285,0.533314236,0.568673737,0.612332755,0.653357937,0.691384032,0.72620209,0.74218552,0.757736956,0.766304344,0.773279565,0.780207976,0.77984674,0.77747974,0.775262966,0.773615859,0.771897967,0.769612976,0.767385449,0.765663728,0.765717989,0.765774779,0.766930837,0.769030914,0.771390996,0.774180864,0.776954582,0.776299019,0.775318239,0.777099294,0.77888227,0.780769276,0.783332827,0.785910959,0.78824141,0.788903597,0.789423328,0.786052979,0.781978261,0.778039337,0.774265712,0.770492128,0.76877665,0.768811473,0.768946316,0.768211347,0.767340534,0.766735363,0.766505974,0.769063528,0.773311894,0.772667136,0.759221691,0.745610175,0.728576262,0.710470544,0.711181331,0.719204478,0.727227105,0.72137141,0.701528415,0.692605675,0.687038017,0.681209617,0.668906216,0.655176067,0.63938219,0.623182491,0.606982435,0.592513279,0.584126406,0.575739649,0.566128508,0.556371296,0.55241585,0.556856783,0.561296996,0.562798204,0.551846547,0.542448718
